order_id,order_date,customer_id,customer_name,city,state,region,product_id,product,category,quantity,unit_price,cost_price,discount_pct,discount_amount,shipping_cost,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,payment_mode,status,delivery_days,warehouse
O0016950,2025-01-24,C01616,Rohan Prajapat,Udaipur,Rajasthan,North,P0055,T-Shirt 3,Fashion,2,5351.78,4326.74,15,1605.53,161.64,10703.56,0.0,8815.12,-8815.12,0.0,Cash on Delivery,Cancelled,,WH-West
O0019695,2025-01-24,C00422,Meera Joshi,Jodhpur,Rajasthan,North,P0097,Programming Book 1,Books,2,2456.61,1668.17,10,491.32,52.02,4913.22,4421.9,3388.36,1033.54,23.37,Wallet,Delivered,7.0,WH-East
O0001266,2025-01-25,C01267,Sneha Sharma,Bengaluru,Karnataka,South,P0076,Watch 4,Fashion,4,6045.51,4549.97,10,2418.2,412.5,24182.04,21763.84,18612.38,3151.46,14.48,Net Banking,Delivered,7.0,WH-North
O0002460,2025-01-25,C00345,Rohan Sharma,Vadodara,Gujarat,West,P0023,Mouse 3,Electronics,3,45310.72,28244.84,15,20389.82,58.89,135932.16,115542.34,84793.41,30748.93,26.61,Debit Card,Delivered,2.0,WH-South
O0002664,2025-01-25,C01230,Priya Mishra,Vadodara,Gujarat,West,P0018,Keyboard 2,Electronics,1,20318.38,16476.78,0,0.0,92.56,20318.38,20318.38,16569.34,3749.04,18.45,Net Banking,Shipped,,WH-North
O0003279,2025-01-25,C00122,Karan Agarwal,Kolkata,West Bengal,East,P0011,Tablet 3,Electronics,2,40507.57,22330.2,0,0.0,378.68,81015.14,81015.14,45039.08,35976.06,44.41,Cash on Delivery,Shipped,,WH-South
O0005620,2025-01-25,C01273,Kavya Patel,Hyderabad,Telangana,South,P0123,Football 3,Sports,4,9874.73,5636.76,10,3949.89,109.78,39498.92,35549.03,22656.82,12892.21,36.27,Cash on Delivery,Shipped,,WH-South
O0006419,2025-01-25,C02395,Meera Yadav,Bengaluru,Karnataka,South,P0037,Vacuum Cleaner 1,Home,5,8032.93,5136.01,0,0.0,388.4,40164.65,40164.65,26068.45,14096.2,35.1,Debit Card,Delivered,5.0,WH-East
O0007678,2025-01-25,C02146,Priya Verma,Chennai,Tamil Nadu,South,P0110,Fiction Book 2,Books,1,1222.72,943.4,15,183.41,302.12,1222.72,1039.31,1245.52,-206.21,-19.84,Cash on Delivery,Delivered,6.0,WH-North
O0008446,2025-01-25,C02501,Arjun Gupta,Kolkata,West Bengal,East,P0051,Storage Box 3,Home,3,6219.39,5095.57,15,2798.73,360.82,18658.17,15859.44,15647.53,211.91,1.34,Debit Card,Delivered,7.0,WH-South
O0010447,2025-01-25,C02449,Mohit Joshi,New Delhi,Delhi,North,P0075,Watch 3,Fashion,2,2209.54,1445.68,5,220.95,129.75,4419.08,4198.13,3021.11,1177.02,28.04,Debit Card,Delivered,6.0,WH-North
O0011509,2025-01-25,C01536,Aarav Gupta,Kolkata,West Bengal,East,P0086,Moisturizer 2,Beauty,1,1486.41,942.68,5,74.32,336.17,1486.41,1412.09,1278.85,133.24,9.44,UPI,Delivered,5.0,WH-East
O0014530,2025-01-25,C00862,Karan Agarwal,Indore,Madhya Pradesh,West,P0116,Yoga Mat 4,Sports,3,1734.56,1004.86,15,780.55,128.55,5203.68,0.0,3143.13,-3143.13,0.0,Credit Card,Returned,1.0,WH-West
O0016222,2025-01-25,C02483,Nisha Saini,Chennai,Tamil Nadu,South,P0028,Headphones 4,Electronics,2,55783.33,40970.16,10,11156.67,411.44,111566.66,100409.99,82351.76,18058.23,17.98,Net Banking,Delivered,1.0,WH-East
O0016510,2025-01-25,C00105,Vivaan Mishra,New Delhi,Delhi,North,P0013,Monitor 1,Electronics,2,62286.49,47137.71,15,18685.95,108.05,124572.98,105887.03,94383.47,11503.56,10.86,UPI,Shipped,,WH-North
O0017281,2025-01-25,C00147,Isha Sharma,New Delhi,Delhi,North,P0030,Air Purifier 2,Home,1,15392.0,8624.9,30,4617.6,368.29,15392.0,10774.4,8993.19,1781.21,16.53,Credit Card,Delivered,6.0,WH-East
O0017421,2025-01-25,C01910,Aarav Prajapat,Indore,Madhya Pradesh,West,P0131,Dumbbells 3,Sports,2,9612.78,6443.61,0,0.0,375.67,19225.56,19225.56,13262.89,5962.67,31.01,Credit Card,Shipped,,WH-North
O0017616,2025-01-25,C02483,Nisha Saini,Chennai,Tamil Nadu,South,P0117,Running Shoes 1,Sports,1,10135.33,6266.97,10,1013.53,98.9,10135.33,9121.8,6365.87,2755.93,30.21,UPI,Delivered,2.0,WH-South
O0018841,2025-01-25,C01423,Priya Prajapat,Indore,Madhya Pradesh,West,P0019,Keyboard 3,Electronics,2,56249.16,45935.78,5,5624.92,62.16,112498.32,106873.4,91933.72,14939.68,13.98,Credit Card,Delivered,3.0,WH-West
O0019318,2025-01-25,C02247,Karan Kumar,Hyderabad,Telangana,South,P0083,Shampoo 3,Beauty,1,3764.65,2670.25,30,1129.4,141.89,3764.65,2635.25,2812.14,-176.89,-6.71,Cash on Delivery,Delivered,1.0,WH-South
O0000174,2025-01-26,C02883,Nisha Kumar,Pune,Maharashtra,West,P0045,Lamp 1,Home,5,16061.0,9289.53,10,8030.5,362.28,80305.0,0.0,46809.93,-46809.93,0.0,UPI,Returned,1.0,WH-West
O0000713,2025-01-26,C01685,Rahul Kumar,Kolkata,West Bengal,East,P0082,Shampoo 2,Beauty,1,4034.79,2626.05,30,1210.44,57.05,4034.79,2824.35,2683.1,141.25,5.0,UPI,Delivered,4.0,WH-East
O0004579,2025-01-26,C00727,Nisha Mehta,New Delhi,Delhi,North,P0085,Moisturizer 1,Beauty,1,2973.35,1736.03,15,446.0,52.87,2973.35,2527.35,1788.9,738.45,29.22,Net Banking,Delivered,4.0,WH-East
O0005671,2025-01-26,C02503,Aarav Sharma,New Delhi,Delhi,North,P0008,Smartphone 4,Electronics,1,45060.99,26330.18,10,4506.1,127.15,45060.99,0.0,26457.33,-26457.33,0.0,Net Banking,Returned,6.0,WH-East
O0006006,2025-01-26,C02162,Priya Gupta,Mysuru,Karnataka,South,P0039,Vacuum Cleaner 3,Home,2,1001.77,777.87,0,0.0,442.48,2003.54,2003.54,1998.22,5.32,0.27,Credit Card,Delivered,4.0,WH-South
O0006109,2025-01-26,C00589,Rohan Kumar,Mysuru,Karnataka,South,P0003,Laptop 3,Electronics,1,19785.27,14735.43,20,3957.05,158.94,19785.27,0.0,14894.37,-14894.37,0.0,Credit Card,Returned,1.0,WH-South
O0007157,2025-01-26,C00716,Sneha Saini,Kota,Rajasthan,North,P0092,Perfume 4,Beauty,1,3599.61,2106.48,5,179.98,130.71,3599.61,3419.63,2237.19,1182.44,34.58,Cash on Delivery,Delivered,8.0,WH-South
O0010687,2025-01-26,C01788,Rahul Saini,Bengaluru,Karnataka,South,P0096,Sunscreen 4,Beauty,1,2486.32,1791.92,25,621.58,238.87,2486.32,1864.74,2030.79,-166.05,-8.9,UPI,Delivered,2.0,WH-West
O0012172,2025-01-26,C02321,Arjun Agarwal,Nagpur,Maharashtra,West,P0014,Monitor 2,Electronics,1,5043.97,3632.39,10,504.4,408.39,5043.97,4539.57,4040.78,498.79,10.99,UPI,Delivered,4.0,WH-East
O0012337,2025-01-26,C02469,Sneha Yadav,Udaipur,Rajasthan,North,P0005,Smartphone 1,Electronics,5,38507.68,26657.28,20,38507.68,444.67,192538.4,154030.72,133731.07,20299.65,13.18,Debit Card,Processing,,WH-West
O0013988,2025-01-26,C02666,Sneha Yadav,Hyderabad,Telangana,South,P0024,Mouse 4,Electronics,1,46295.11,28484.64,10,4629.51,420.71,46295.11,41665.6,28905.35,12760.25,30.63,UPI,Delivered,2.0,WH-East
O0014355,2025-01-26,C00237,Pooja Mishra,Indore,Madhya Pradesh,West,P0068,Jacket 4,Fashion,1,3391.55,2495.79,25,847.89,69.91,3391.55,2543.66,2565.7,-22.04,-0.87,Wallet,Delivered,5.0,WH-South
O0015031,2025-01-26,C01876,Karan Mishra,Bengaluru,Karnataka,South,P0011,Tablet 3,Electronics,5,54171.33,31016.1,10,27085.66,262.56,270856.65,243770.99,155343.06,88427.93,36.28,UPI,Delivered,6.0,WH-West
O0015187,2025-01-26,C00618,Kavya Verma,Kolkata,West Bengal,East,P0052,Storage Box 4,Home,1,6122.08,4338.41,5,306.1,411.18,6122.08,5815.98,4749.59,1066.39,18.34,Credit Card,Delivered,3.0,WH-East
O0015485,2025-01-26,C01721,Aarav Sharma,Mysuru,Karnataka,South,P0016,Monitor 4,Electronics,1,13904.03,8583.89,5,695.2,352.26,13904.03,13208.83,8936.15,4272.68,32.35,Debit Card,Delivered,7.0,WH-North
O0015602,2025-01-26,C01732,Priya Agarwal,Lucknow,Uttar Pradesh,North,P0008,Smartphone 4,Electronics,1,8884.31,7015.35,10,888.43,187.17,8884.31,7995.88,7202.52,793.36,9.92,Credit Card,Delivered,4.0,WH-West
O0016292,2025-01-26,C00567,Aditya Mishra,Ahmedabad,Gujarat,West,P0115,Yoga Mat 3,Sports,1,2043.71,1155.07,5,102.19,75.95,2043.71,1941.52,1231.02,710.5,36.6,Debit Card,Delivered,4.0,WH-South
O0016471,2025-01-26,C01669,Rohan Yadav,Mumbai,Maharashtra,West,P0069,Backpack 1,Fashion,5,2788.94,1601.37,20,2788.94,259.06,13944.7,0.0,8265.91,-8265.91,0.0,UPI,Returned,4.0,WH-North
O0018598,2025-01-26,C02076,Meera Mehta,Mysuru,Karnataka,South,P0004,Laptop 4,Electronics,1,43868.13,29505.13,15,6580.22,64.86,43868.13,37287.91,29569.99,7717.92,20.7,UPI,Delivered,7.0,WH-West
O0018621,2025-01-26,C00298,Mohit Singh,Vadodara,Gujarat,West,P0120,Running Shoes 4,Sports,1,10698.83,5912.6,10,1069.88,59.32,10698.83,9628.95,5971.92,3657.03,37.98,Debit Card,Delivered,8.0,WH-South
O0018663,2025-01-26,C01807,Aisha Singh,Hyderabad,Telangana,South,P0099,Programming Book 3,Books,5,602.84,337.47,5,150.71,232.03,3014.2,2863.49,1919.38,944.11,32.97,Debit Card,Delivered,8.0,WH-East
O0018928,2025-01-26,C02132,Meera Saini,Chennai,Tamil Nadu,South,P0001,Laptop 1,Electronics,2,31707.29,22675.22,25,15853.64,189.62,63414.58,0.0,45540.06,-45540.06,0.0,UPI,Cancelled,,WH-East
O0019553,2025-01-26,C01552,Aarav Jain,Indore,Madhya Pradesh,West,P0064,Sneakers 4,Fashion,3,6370.48,4188.65,10,1911.14,191.43,19111.44,17200.3,12757.38,4442.92,25.83,Wallet,Delivered,6.0,WH-West
O0000426,2025-01-27,C02586,Ananya Prajapat,Indore,Madhya Pradesh,West,P0032,Air Purifier 4,Home,2,6295.97,4701.4,0,0.0,418.27,12591.94,12591.94,9821.07,2770.87,22.01,Cash on Delivery,Delivered,5.0,WH-South
O0000601,2025-01-27,C00385,Neha Prajapat,Noida,Uttar Pradesh,North,P0053,T-Shirt 1,Fashion,2,1314.75,738.49,20,525.9,226.66,2629.5,2103.6,1703.64,399.96,19.01,Cash on Delivery,Delivered,4.0,WH-South
O0002665,2025-01-27,C01081,Pooja Verma,Vadodara,Gujarat,West,P0018,Keyboard 2,Electronics,3,51853.9,30472.93,10,15556.17,84.69,155561.7,140005.53,91503.48,48502.05,34.64,Wallet,Delivered,2.0,WH-West
O0002970,2025-01-27,C02962,Karan Singh,Bhopal,Madhya Pradesh,West,P0020,Keyboard 4,Electronics,4,55743.72,35284.71,10,22297.49,225.86,222974.88,200677.39,141364.7,59312.69,29.56,Cash on Delivery,Delivered,6.0,WH-East
O0003882,2025-01-27,C00093,Isha Saini,Kolkata,West Bengal,East,P0098,Programming Book 2,Books,3,1395.34,1106.25,5,209.3,392.81,4186.02,3976.72,3711.56,265.16,6.67,Debit Card,Delivered,5.0,WH-South
O0004872,2025-01-27,C02404,Aisha Jain,Udaipur,Rajasthan,North,P0102,Data Science Book 2,Books,1,1300.41,967.01,20,260.08,156.53,1300.41,0.0,1123.54,-1123.54,0.0,UPI,Returned,4.0,WH-East
O0006573,2025-01-27,C01642,Mohit Patel,Bengaluru,Karnataka,South,P0104,Data Science Book 4,Books,3,937.66,622.43,5,140.65,330.87,2812.98,2672.33,2198.16,474.17,17.74,Debit Card,Delivered,6.0,WH-West
O0008024,2025-01-27,C00692,Riya Kumar,Nagpur,Maharashtra,West,P0006,Smartphone 2,Electronics,4,48998.79,39349.1,0,0.0,142.17,195995.16,195995.16,157538.57,38456.59,19.62,Credit Card,Delivered,4.0,WH-West
O0008258,2025-01-27,C00738,Isha Prajapat,Bhopal,Madhya Pradesh,West,P0112,Fiction Book 4,Books,2,1847.99,1219.96,0,0.0,82.22,3695.98,3695.98,2522.14,1173.84,31.76,Net Banking,Delivered,2.0,WH-South
O0009510,2025-01-27,C02429,Meera Gupta,Chennai,Tamil Nadu,South,P0103,Data Science Book 3,Books,2,1508.32,959.37,25,754.16,205.98,3016.64,2262.48,2124.72,137.76,6.09,UPI,Delivered,1.0,WH-West
O0009854,2025-01-27,C02345,Kavya Joshi,Vadodara,Gujarat,West,P0019,Keyboard 3,Electronics,3,57891.66,38320.26,10,17367.5,125.27,173674.98,156307.48,115086.05,41221.43,26.37,UPI,Delivered,5.0,WH-South
O0010241,2025-01-27,C01442,Mohit Saini,Hyderabad,Telangana,South,P0083,Shampoo 3,Beauty,2,1913.71,1510.18,0,0.0,322.61,3827.42,3827.42,3342.97,484.45,12.66,Debit Card,Processing,,WH-North
O0010730,2025-01-27,C00306,Rohan Mishra,Jodhpur,Rajasthan,North,P0085,Moisturizer 1,Beauty,3,3525.17,2816.01,20,2115.1,118.03,10575.51,8460.41,8566.06,-105.65,-1.25,Credit Card,Delivered,5.0,WH-East
O0012052,2025-01-27,C01890,Rohan Jain,Noida,Uttar Pradesh,North,P0060,Jeans 4,Fashion,2,7619.14,5713.45,5,761.91,336.86,15238.28,14476.37,11763.76,2712.61,18.74,UPI,Delivered,8.0,WH-South
O0013895,2025-01-27,C02243,Aarav Kumar,Lucknow,Uttar Pradesh,North,P0032,Air Purifier 4,Home,1,7145.35,5002.15,15,1071.8,179.29,7145.35,6073.55,5181.44,892.11,14.69,Cash on Delivery,Shipped,,WH-North
O0014464,2025-01-27,C00796,Arjun Prajapat,Kolkata,West Bengal,East,P0004,Laptop 4,Electronics,1,60187.21,35166.77,25,15046.8,184.3,60187.21,45140.41,35351.07,9789.34,21.69,UPI,Delivered,4.0,WH-East
O0015264,2025-01-27,C02930,Vivaan Verma,Chennai,Tamil Nadu,South,P0078,Face Wash 2,Beauty,3,1448.16,836.61,10,434.45,370.45,4344.48,3910.03,2880.28,1029.75,26.34,Credit Card,Delivered,6.0,WH-West
O0015351,2025-01-27,C00472,Pooja Saini,New Delhi,Delhi,North,P0096,Sunscreen 4,Beauty,1,4530.83,3105.57,0,0.0,293.33,4530.83,4530.83,3398.9,1131.93,24.98,Debit Card,Delivered,8.0,WH-South
O0016310,2025-01-27,C01998,Rahul Singh,Indore,Madhya Pradesh,West,P0030,Air Purifier 2,Home,4,16468.1,9080.6,0,0.0,332.58,65872.4,65872.4,36654.98,29217.42,44.35,Net Banking,Delivered,5.0,WH-East
O0016789,2025-01-27,C02628,Priya Yadav,Chennai,Tamil Nadu,South,P0086,Moisturizer 2,Beauty,3,656.66,417.3,15,295.5,103.36,1969.98,0.0,1355.26,-1355.26,0.0,Credit Card,Cancelled,,WH-West
O0018783,2025-01-27,C00851,Aarav Mehta,Udaipur,Rajasthan,North,P0004,Laptop 4,Electronics,4,12530.12,8595.56,10,5012.05,59.12,50120.48,45108.43,34441.36,10667.07,23.65,Debit Card,Shipped,,WH-West
O0018873,2025-01-27,C01481,Rahul Yadav,Udaipur,Rajasthan,North,P0073,Watch 1,Fashion,1,7975.93,4933.99,0,0.0,443.84,7975.93,7975.93,5377.83,2598.1,32.57,Credit Card,Delivered,7.0,WH-West
O0019625,2025-01-27,C00823,Vivaan Agarwal,Lucknow,Uttar Pradesh,North,P0129,Dumbbells 1,Sports,2,4136.43,2769.43,30,2481.86,162.65,8272.86,0.0,5701.51,-5701.51,0.0,Debit Card,Cancelled,,WH-North
O0019939,2025-01-27,C00105,Vivaan Mishra,New Delhi,Delhi,North,P0043,Coffee Maker 3,Home,1,8091.65,6329.64,5,404.58,351.32,8091.65,7687.07,6680.96,1006.11,13.09,Debit Card,Delivered,2.0,WH-North
O0002185,2025-01-28,C00998,Priya Agarwal,Jaipur,Rajasthan,North,P0012,Tablet 4,Electronics,1,36905.92,25123.91,5,1845.3,166.76,36905.92,35060.62,25290.67,9769.95,27.87,Debit Card,Delivered,2.0,WH-East
O0002831,2025-01-28,C02300,Ananya Patel,Hyderabad,Telangana,South,P0008,Smartphone 4,Electronics,1,14272.12,8530.63,20,2854.42,343.98,14272.12,11417.7,8874.61,2543.09,22.27,Net Banking,Delivered,3.0,WH-North
O0002905,2025-01-28,C02961,Mohit Patel,Hyderabad,Telangana,South,P0082,Shampoo 2,Beauty,1,4343.48,3541.56,30,1303.04,300.95,4343.48,3040.44,3842.51,-802.07,-26.38,Cash on Delivery,Delivered,2.0,WH-North
O0003042,2025-01-28,C02937,Arjun Agarwal,Coimbatore,Tamil Nadu,South,P0074,Watch 2,Fashion,2,7246.57,5719.46,15,2173.97,59.86,14493.14,12319.17,11498.78,820.39,6.66,Cash on Delivery,Processing,,WH-South
O0003156,2025-01-28,C00443,Priya Kumar,Bhopal,Madhya Pradesh,West,P0019,Keyboard 3,Electronics,2,63934.31,52145.41,15,19180.29,336.51,127868.62,108688.33,104627.33,4061.0,3.74,UPI,Delivered,8.0,WH-North
O0003620,2025-01-28,C01281,Ananya Sharma,Hyderabad,Telangana,South,P0094,Sunscreen 2,Beauty,1,3826.1,2942.94,10,382.61,130.76,3826.1,3443.49,3073.7,369.79,10.74,Credit Card,Delivered,4.0,WH-East
O0005167,2025-01-28,C01562,Aditya Yadav,Indore,Madhya Pradesh,West,P0019,Keyboard 3,Electronics,2,62849.08,44226.74,0,0.0,83.69,125698.16,125698.16,88537.17,37160.99,29.56,Cash on Delivery,Delivered,4.0,WH-North
O0005609,2025-01-28,C00618,Kavya Verma,Kolkata,West Bengal,East,P0128,Cricket Bat 4,Sports,3,8637.42,4853.68,25,6478.06,220.56,25912.26,19434.2,14781.6,4652.6,23.94,UPI,Processing,,WH-East
O0005692,2025-01-28,C00900,Neha Kumar,Vadodara,Gujarat,West,P0076,Watch 4,Fashion,1,7931.93,4856.15,10,793.19,312.98,7931.93,7138.74,5169.13,1969.61,27.59,Debit Card,Delivered,5.0,WH-North
O0006027,2025-01-28,C01085,Riya Patel,Hyderabad,Telangana,South,P0102,Data Science Book 2,Books,1,2418.62,1949.91,0,0.0,152.99,2418.62,2418.62,2102.9,315.72,13.05,Debit Card,Delivered,4.0,WH-North
O0006279,2025-01-28,C00117,Vivaan Jain,Udaipur,Rajasthan,North,P0031,Air Purifier 3,Home,2,9938.01,7555.08,0,0.0,181.74,19876.02,19876.02,15291.9,4584.12,23.06,UPI,Delivered,7.0,WH-South
O0006303,2025-01-28,C00119,Priya Saini,New Delhi,Delhi,North,P0022,Mouse 2,Electronics,5,36726.95,25250.63,10,18363.47,373.04,183634.75,165271.28,126626.19,38645.09,23.38,Credit Card,Delivered,2.0,WH-South
O0006532,2025-01-28,C02548,Karan Yadav,Kota,Rajasthan,North,P0011,Tablet 3,Electronics,5,42210.4,24277.93,10,21105.2,376.85,211052.0,189946.8,121766.5,68180.3,35.89,Cash on Delivery,Processing,,WH-West
O0006600,2025-01-28,C01411,Aisha Patel,Kolkata,West Bengal,East,P0005,Smartphone 1,Electronics,4,63065.89,48804.9,0,0.0,248.71,252263.56,0.0,195468.31,-195468.31,0.0,UPI,Returned,6.0,WH-South
O0007762,2025-01-28,C01132,Diya Prajapat,Mysuru,Karnataka,South,P0020,Keyboard 4,Electronics,1,59300.14,39049.56,15,8895.02,378.51,59300.14,50405.12,39428.07,10977.05,21.78,UPI,Delivered,2.0,WH-South
O0008194,2025-01-28,C02572,Rahul Kumar,Udaipur,Rajasthan,North,P0083,Shampoo 3,Beauty,4,4013.04,2430.7,10,1605.22,176.64,16052.16,14446.94,9899.44,4547.5,31.48,UPI,Processing,,WH-North
O0009595,2025-01-28,C00657,Nisha Mehta,Lucknow,Uttar Pradesh,North,P0110,Fiction Book 2,Books,1,1264.96,771.42,5,63.25,353.85,1264.96,1201.71,1125.27,76.44,6.36,Debit Card,Delivered,7.0,WH-North
O0010681,2025-01-28,C02429,Meera Gupta,Chennai,Tamil Nadu,South,P0032,Air Purifier 4,Home,2,13923.52,10897.78,5,1392.35,252.48,27847.04,26454.69,22048.04,4406.65,16.66,Wallet,Delivered,3.0,WH-East
O0010823,2025-01-28,C01735,Isha Saini,Kolkata,West Bengal,East,P0105,Business Book 1,Books,5,394.43,233.18,10,197.22,406.23,1972.15,1774.93,1572.13,202.8,11.43,UPI,Delivered,2.0,WH-West
O0011525,2025-01-28,C01823,Mohit Verma,Kolkata,West Bengal,East,P0099,Programming Book 3,Books,4,2221.21,1403.17,10,888.48,171.07,8884.84,0.0,5783.75,-5783.75,0.0,UPI,Cancelled,,WH-North
O0013476,2025-01-28,C02977,Sneha Sharma,Surat,Gujarat,West,P0074,Watch 2,Fashion,5,5589.09,3964.75,5,1397.27,232.88,27945.45,26548.18,20056.63,6491.55,24.45,Credit Card,Shipped,,WH-South
O0014364,2025-01-28,C00754,Karan Joshi,Coimbatore,Tamil Nadu,South,P0063,Sneakers 3,Fashion,5,3963.97,2526.91,10,1981.98,262.64,19819.85,17837.87,12897.19,4940.68,27.7,Cash on Delivery,Delivered,6.0,WH-North
O0014887,2025-01-28,C01816,Mohit Joshi,Ahmedabad,Gujarat,West,P0002,Laptop 2,Electronics,2,39292.22,24668.98,0,0.0,131.46,78584.44,78584.44,49469.42,29115.02,37.05,Credit Card,Delivered,5.0,WH-North
O0015236,2025-01-28,C01929,Rohan Singh,Noida,Uttar Pradesh,North,P0040,Vacuum Cleaner 4,Home,3,15792.95,12940.25,10,4737.88,95.68,47378.85,42640.97,38916.43,3724.54,8.73,Debit Card,Delivered,7.0,WH-South
O0015649,2025-01-28,C02320,Aisha Prajapat,Kolkata,West Bengal,East,P0100,Programming Book 4,Books,2,310.38,230.89,20,124.15,232.17,620.76,496.61,693.95,-197.34,-39.74,Debit Card,Delivered,1.0,WH-East
O0015651,2025-01-28,C00318,Aarav Kumar,New Delhi,Delhi,North,P0003,Laptop 3,Electronics,2,13714.08,10828.74,15,4114.22,200.55,27428.16,23313.94,21858.03,1455.91,6.24,Net Banking,Delivered,2.0,WH-West
O0015769,2025-01-28,C01111,Riya Gupta,Bengaluru,Karnataka,South,P0007,Smartphone 3,Electronics,2,39853.97,22624.42,0,0.0,132.55,79707.94,79707.94,45381.39,34326.55,43.07,UPI,Delivered,8.0,WH-North
O0015821,2025-01-28,C02268,Aisha Verma,Kota,Rajasthan,North,P0039,Vacuum Cleaner 3,Home,3,14451.01,8833.0,5,2167.65,103.77,43353.03,41185.38,26602.77,14582.61,35.41,UPI,Delivered,3.0,WH-North
O0016131,2025-01-28,C00299,Pooja Sharma,Kota,Rajasthan,North,P0027,Headphones 3,Electronics,1,50586.39,40553.06,0,0.0,77.48,50586.39,50586.39,40630.54,9955.85,19.68,UPI,Shipped,,WH-North
O0002222,2025-01-29,C00303,Rohan Gupta,Kolkata,West Bengal,East,P0128,Cricket Bat 4,Sports,5,8229.41,5596.62,0,0.0,141.66,41147.05,41147.05,28124.76,13022.29,31.65,UPI,Delivered,8.0,WH-North
O0002396,2025-01-29,C00073,Priya Singh,Kolkata,West Bengal,East,P0012,Tablet 4,Electronics,3,33663.69,23110.14,0,0.0,151.5,100991.07,100991.07,69481.92,31509.15,31.2,Net Banking,Delivered,3.0,WH-North
O0002538,2025-01-29,C00705,Mohit Joshi,Bengaluru,Karnataka,South,P0018,Keyboard 2,Electronics,3,4392.34,3228.55,10,1317.7,231.26,13177.02,11859.32,9916.91,1942.41,16.38,Credit Card,Processing,,WH-East
O0004319,2025-01-29,C00798,Arjun Jain,Coimbatore,Tamil Nadu,South,P0127,Cricket Bat 3,Sports,4,1749.79,998.91,5,349.96,445.51,6999.16,6649.2,4441.15,2208.05,33.21,Debit Card,Delivered,5.0,WH-North
O0005173,2025-01-29,C01872,Diya Prajapat,Chennai,Tamil Nadu,South,P0066,Jacket 2,Fashion,4,1517.68,1014.26,15,910.61,248.35,6070.72,0.0,4305.39,-4305.39,0.0,Debit Card,Cancelled,,WH-West
O0005321,2025-01-29,C02849,Pooja Mehta,New Delhi,Delhi,North,P0002,Laptop 2,Electronics,4,17512.53,13769.64,25,17512.53,214.52,70050.12,0.0,55293.08,-55293.08,0.0,Debit Card,Cancelled,,WH-East
O0006637,2025-01-29,C00144,Aditya Saini,Mysuru,Karnataka,South,P0077,Face Wash 1,Beauty,2,3193.39,2566.59,10,638.68,441.86,6386.78,5748.1,5575.04,173.06,3.01,Wallet,Delivered,1.0,WH-East
O0006993,2025-01-29,C00586,Karan Singh,Hyderabad,Telangana,South,P0050,Storage Box 2,Home,4,2017.74,1614.15,25,2017.74,277.08,8070.96,6053.22,6733.68,-680.46,-11.24,UPI,Delivered,2.0,WH-East
O0007590,2025-01-29,C01696,Isha Verma,Nagpur,Maharashtra,West,P0103,Data Science Book 3,Books,1,1114.24,779.6,25,278.56,442.72,1114.24,835.68,1222.32,-386.64,-46.27,Credit Card,Delivered,5.0,WH-North
O0007633,2025-01-29,C01435,Mohit Jain,Nagpur,Maharashtra,West,P0006,Smartphone 2,Electronics,2,29769.62,16798.95,20,11907.85,204.41,59539.24,47631.39,33802.31,13829.08,29.03,UPI,Delivered,4.0,WH-West
O0008397,2025-01-29,C00751,Rohan Joshi,Bengaluru,Karnataka,South,P0050,Storage Box 2,Home,4,7425.05,4424.42,5,1485.01,145.52,29700.2,28215.19,17843.2,10371.99,36.76,UPI,Shipped,,WH-East
O0009318,2025-01-29,C01824,Aarav Saini,Bengaluru,Karnataka,South,P0065,Jacket 1,Fashion,1,6328.86,4633.82,0,0.0,421.6,6328.86,6328.86,5055.42,1273.44,20.12,UPI,Delivered,4.0,WH-North
O0009965,2025-01-29,C02775,Vivaan Yadav,Chennai,Tamil Nadu,South,P0013,Monitor 1,Electronics,3,7576.12,6127.76,15,3409.25,433.91,22728.36,19319.11,18817.19,501.92,2.6,Debit Card,Processing,,WH-West
O0011261,2025-01-29,C00497,Meera Jain,Chennai,Tamil Nadu,South,P0081,Shampoo 1,Beauty,4,2391.73,1778.31,15,1435.04,419.52,9566.92,8131.88,7532.76,599.12,7.37,Credit Card,Delivered,1.0,WH-West
O0012041,2025-01-29,C00338,Rahul Sharma,New Delhi,Delhi,North,P0115,Yoga Mat 3,Sports,3,9853.69,6960.86,0,0.0,431.32,29561.07,29561.07,21313.9,8247.17,27.9,Credit Card,Delivered,3.0,WH-South
O0014365,2025-01-29,C02735,Rohan Kumar,Kolkata,West Bengal,East,P0111,Fiction Book 3,Books,4,1136.71,730.68,20,909.37,360.86,4546.84,3637.47,3283.58,353.89,9.73,Cash on Delivery,Delivered,3.0,WH-South
O0014394,2025-01-29,C01676,Diya Saini,New Delhi,Delhi,North,P0068,Jacket 4,Fashion,2,1043.61,683.76,25,521.8,366.9,2087.22,1565.42,1734.42,-169.0,-10.8,UPI,Shipped,,WH-East
O0015394,2025-01-29,C00295,Riya Joshi,Bhopal,Madhya Pradesh,West,P0113,Yoga Mat 1,Sports,4,7179.91,4109.71,10,2871.96,105.46,28719.64,25847.68,16544.3,9303.38,35.99,UPI,Delivered,7.0,WH-South
